signal_time,fill_time,prev_close,signal_close,points_down_24h,fill_close_raw,buy_shares,buy_value_usd,buy_fee_usd,sell_shares,sell_value_usd,sell_fee_usd,skipped,cash_usd,total_shares,equity_usd
2025-01-03,2025-01-06,10.460000038146973,12.34000015258789,0.0,12.890000343322754,0.0,0.0,0.0,0.0,0.0,0.0,False,10000.0,0.0,10000.0
2025-01-06,2025-01-07,12.34000015258789,12.890000343322754,0.0,12.40999984741211,0.0,0.0,0.0,0.0,0.0,0.0,False,10000.0,0.0,10000.0
2025-01-07,2025-01-08,12.890000343322754,12.40999984741211,0.0,12.020000457763672,0.0,0.0,0.0,0.0,0.0,0.0,False,10000.0,0.0,10000.0
2025-01-08,2025-01-10,12.40999984741211,12.020000457763672,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,False,10000.0,0.0,10000.0
2025-01-10,2025-01-13,12.020000457763672,12.0,0.0,11.770000457763672,0.0,0.0,0.0,0.0,0.0,0.0,False,10000.0,0.0,10000.0
2025-01-13,2025-01-14,12.0,11.770000457763672,0.0,12.239999771118164,0.0,0.0,0.0,0.0,0.0,0.0,False,10000.0,0.0,10000.0
2025-01-14,2025-01-15,11.770000457763672,12.239999771118164,0.0,13.460000038146973,0.0,0.0,0.0,0.0,0.0,0.0,False,10000.0,0.0,10000.0
2025-01-15,2025-01-16,12.239999771118164,13.460000038146973,0.0,13.289999961853027,0.0,0.0,0.0,0.0,0.0,0.0,False,10000.0,0.0,10000.0
2025-01-16,2025-01-17,13.460000038146973,13.289999961853027,0.0,13.390000343322754,0.0,0.0,0.0,0.0,0.0,0.0,False,10000.0,0.0,10000.0
2025-01-17,2025-01-21,13.289999961853027,13.390000343322754,0.0,12.739999771118164,0.0,0.0,0.0,0.0,0.0,0.0,False,10000.0,0.0,10000.0
2025-01-21,2025-01-22,13.390000343322754,12.739999771118164,0.0,13.140000343322754,0.0,0.0,0.0,0.0,0.0,0.0,False,10000.0,0.0,10000.0
2025-01-22,2025-01-23,12.739999771118164,13.140000343322754,0.0,12.989999771118164,0.0,0.0,0.0,0.0,0.0,0.0,False,10000.0,0.0,10000.0
2025-01-23,2025-01-24,13.140000343322754,12.989999771118164,0.0,13.539999961853027,0.0,0.0,0.0,0.0,0.0,0.0,False,10000.0,0.0,10000.0
2025-01-24,2025-01-27,12.989999771118164,13.539999961853027,0.0,11.449999809265137,0.0,0.0,0.0,0.0,0.0,0.0,False,10000.0,0.0,10000.0
2025-01-27,2025-01-28,13.539999961853027,11.449999809265137,2.0,10.949999809265137,0.18255712644476108,2.0,0.002,0.0,0.0,0.0,False,9997.998,0.18255712644476108,10000.088279062971
2025-01-28,2025-01-29,11.449999809265137,10.949999809265137,0.0,11.220000267028809,0.0,0.0,0.0,0.0,0.0,0.0,False,9997.998,0.18255712644476108,9999.99700049975
2025-01-29,2025-01-30,10.949999809265137,11.220000267028809,0.0,11.899999618530273,0.0,0.0,0.0,0.0,0.0,0.0,False,9997.998,0.18255712644476108,10000.046291007458
2025-01-30,2025-01-31,11.220000267028809,11.899999618530273,0.0,11.880000114440918,0.0,0.0,0.0,0.0,0.0,0.0,False,9997.998,0.18255712644476108,10000.170429735052
2025-01-31,2025-02-03,11.899999618530273,11.880000114440918,0.0,11.989999771118164,0.0,0.0,0.0,0.0,0.0,0.0,False,9997.998,0.18255712644476108,10000.166778683055
2025-02-03,2025-02-04,11.880000114440918,11.989999771118164,0.0,12.289999961853027,0.0,0.0,0.0,0.0,0.0,0.0,False,9997.998,0.18255712644476108,10000.186859904288
2025-02-04,2025-02-05,11.989999771118164,12.289999961853027,0.0,11.739999771118164,0.0,0.0,0.0,0.0,0.0,0.0,False,9997.998,0.18255712644476108,10000.24162707704
2025-02-05,2025-02-06,12.289999961853027,11.739999771118164,0.0,11.609999656677246,0.0,0.0,0.0,0.0,0.0,0.0,False,9997.998,0.18255712644476108,10000.141220622678
2025-02-06,2025-02-07,11.739999771118164,11.609999656677246,0.0,11.640000343322754,0.0,0.0,0.0,0.0,0.0,0.0,False,9997.998,0.18255712644476108,10000.117488175347
2025-02-07,2025-02-10,11.609999656677246,11.640000343322754,0.0,11.630000114440918,0.0,0.0,0.0,0.0,0.0,0.0,False,9997.998,0.18255712644476108,10000.122965014492
2025-02-10,2025-02-11,11.640000343322754,11.630000114440918,0.0,11.140000343322754,0.0,0.0,0.0,0.0,0.0,0.0,False,9997.998,0.18255712644476108,10000.121139401444
2025-02-11,2025-02-12,11.630000114440918,11.140000343322754,0.0,11.15999984741211,0.0,0.0,0.0,0.0,0.0,0.0,False,9997.998,0.18255712644476108,10000.03168645127
2025-02-12,2025-02-13,11.140000343322754,11.15999984741211,0.0,12.229999542236328,0.0,0.0,0.0,0.0,0.0,0.0,False,9997.998,0.18255712644476108,10000.035337503266
2025-02-13,2025-02-14,11.15999984741211,12.229999542236328,0.0,12.270000457763672,0.0,0.0,0.0,0.0,0.0,0.0,False,9997.998,0.18255712644476108,10000.23067357285
2025-02-14,2025-02-18,12.229999542236328,12.270000457763672,0.0,11.5600004196167,0.0,0.0,0.0,0.0,0.0,0.0,False,9997.998,0.18255712644476108,10000.237976025044
2025-02-18,2025-02-19,12.270000457763672,11.5600004196167,0.0,11.5600004196167,0.0,0.0,0.0,0.0,0.0,0.0,False,9997.998,0.18255712644476108,10000.108360458305
2025-02-19,2025-02-20,11.5600004196167,11.5600004196167,0.0,11.600000381469727,0.0,0.0,0.0,0.0,0.0,0.0,False,9997.998,0.18255712644476108,10000.108360458305
2025-02-20,2025-02-21,11.5600004196167,11.600000381469727,0.0,10.460000038146973,0.0,0.0,0.0,0.0,0.0,0.0,False,9997.998,0.18255712644476108,10000.115662736398
2025-02-21,2025-02-24,11.600000381469727,10.460000038146973,1.0,9.989999771118164,0.10005007735482561,1.0,0.001,0.0,0.0,0.0,False,9996.997,0.2826072037995867,9999.953071362524
2025-02-24,2025-02-25,10.460000038146973,9.989999771118164,0.0,9.319999694824219,0.0,0.0,0.0,0.0,0.0,0.0,False,9996.997,0.2826072037995867,9999.820245901274
2025-02-25,2025-02-26,9.989999771118164,9.319999694824219,0.0,8.9399995803833,0.0,0.0,0.0,0.0,0.0,0.0,False,9996.997,0.2826072037995867,9999.630899053167
2025-02-26,2025-02-27,9.319999694824219,8.9399995803833,0.0,8.65999984741211,0.0,0.0,0.0,0.0,0.0,0.0,False,9996.997,0.2826072037995867,9999.52350828338
2025-02-27,2025-02-28,8.9399995803833,8.65999984741211,0.0,9.279999732971191,0.0,0.0,0.0,0.0,0.0,0.0,False,9996.997,0.2826072037995867,9999.444378341781
2025-02-28,2025-03-03,8.65999984741211,9.279999732971191,0.0,8.859999656677246,0.0,0.0,0.0,0.0,0.0,0.0,False,9996.997,0.2826072037995867,9999.619594775795
2025-03-03,2025-03-04,9.279999732971191,8.859999656677246,0.0,8.40999984741211,0.0,0.0,0.0,0.0,0.0,0.0,False,9996.997,0.2826072037995867,9999.500899728639
2025-03-04,2025-03-05,8.859999656677246,8.40999984741211,0.0,8.880000114440918,0.0,0.0,0.0,0.0,0.0,0.0,False,9996.997,0.2826072037995867,9999.37372654083
2025-03-05,2025-03-06,8.40999984741211,8.880000114440918,0.0,8.114999771118164,0.0,0.0,0.0,0.0,0.0,0.0,False,9996.997,0.2826072037995867,9999.506552002082
2025-03-06,2025-03-07,8.880000114440918,8.114999771118164,0.0,8.369999885559082,0.0,0.0,0.0,0.0,0.0,0.0,False,9996.997,0.2826072037995867,9999.29035739415
2025-03-07,2025-03-10,8.114999771118164,8.369999885559082,0.0,7.559999942779541,0.0,0.0,0.0,0.0,0.0,0.0,False,9996.997,0.2826072037995867,9999.36242226346
2025-03-10,2025-03-11,8.369999885559082,7.559999942779541,0.0,7.71999979019165,0.0,0.0,0.0,0.0,0.0,0.0,False,9996.997,0.2826072037995867,9999.133510444553
2025-03-11,2025-03-12,7.559999942779541,7.71999979019165,0.0,7.849999904632568,0.0,0.0,0.0,0.0,0.0,0.0,False,9996.997,0.2826072037995867,9999.17872755404
2025-03-12,2025-03-13,7.71999979019165,7.849999904632568,0.0,7.309999942779541,0.0,0.0,0.0,0.0,0.0,0.0,False,9996.997,0.2826072037995867,9999.215466522875
2025-03-13,2025-03-14,7.849999904632568,7.309999942779541,0.0,7.820000171661377,0.0,0.0,0.0,0.0,0.0,0.0,False,9996.997,0.2826072037995867,9999.062858643603
2025-03-14,2025-03-17,7.309999942779541,7.820000171661377,0.0,7.760000228881836,0.0,0.0,0.0,0.0,0.0,0.0,False,9996.997,0.2826072037995867,9999.206988382224
2025-03-17,2025-03-18,7.820000171661377,7.760000228881836,0.0,7.400000095367432,0.0,0.0,0.0,0.0,0.0,0.0,False,9996.997,0.2826072037995867,9999.190031966167
2025-03-18,2025-03-19,7.760000228881836,7.400000095367432,0.0,7.78000020980835,0.0,0.0,0.0,0.0,0.0,0.0,False,9996.997,0.2826072037995867,9999.088293335068
2025-03-19,2025-03-20,7.400000095367432,7.78000020980835,0.0,7.760000228881836,0.0,0.0,0.0,0.0,0.0,0.0,False,9996.997,0.2826072037995867,9999.195684104854
2025-03-20,2025-03-21,7.78000020980835,7.760000228881836,0.0,7.949999809265137,0.0,0.0,0.0,0.0,0.0,0.0,False,9996.997,0.2826072037995867,9999.190031966167
2025-03-21,2025-03-24,7.760000228881836,7.949999809265137,0.0,8.720000267028809,0.0,0.0,0.0,0.0,0.0,0.0,False,9996.997,0.2826072037995867,9999.243727216302
2025-03-24,2025-03-25,7.949999809265137,8.720000267028809,0.0,8.510000228881836,0.0,0.0,0.0,0.0,0.0,0.0,False,9996.997,0.2826072037995867,9999.461334892596
2025-03-25,2025-03-26,8.720000267028809,8.510000228881836,0.0,7.900000095367432,0.0,0.0,0.0,0.0,0.0,0.0,False,9996.997,0.2826072037995867,9999.401987369018
2025-03-26,2025-03-27,8.510000228881836,7.900000095367432,0.0,7.769999980926514,0.0,0.0,0.0,0.0,0.0,0.0,False,9996.997,0.2826072037995867,9999.229596936968
2025-03-27,2025-03-28,7.900000095367432,7.769999980926514,0.0,7.409999847412109,0.0,0.0,0.0,0.0,0.0,0.0,False,9996.997,0.2826072037995867,9999.192857968132
2025-03-28,2025-03-31,7.769999980926514,7.409999847412109,0.0,7.119999885559082,0.0,0.0,0.0,0.0,0.0,0.0,False,9996.997,0.2826072037995867,9999.091119337032
2025-03-31,2025-04-01,7.409999847412109,7.119999885559082,0.0,7.539999961853027,0.0,0.0,0.0,0.0,0.0,0.0,False,9996.997,0.2826072037995867,9999.00916325871
2025-04-01,2025-04-02,7.119999885559082,7.539999961853027,0.0,8.020000457763672,0.0,0.0,0.0,0.0,0.0,0.0,False,9996.997,0.2826072037995867,9999.127858305868
2025-04-02,2025-04-03,7.539999961853027,8.020000457763672,0.0,7.300000190734863,0.0,0.0,0.0,0.0,0.0,0.0,False,9996.997,0.2826072037995867,9999.26350990384
2025-04-03,2025-04-04,8.020000457763672,7.300000190734863,0.0,7.139999866485596,0.0,0.0,0.0,0.0,0.0,0.0,False,9996.997,0.2826072037995867,9999.060032641639
2025-04-04,2025-04-07,7.300000190734863,7.139999866485596,0.0,7.110000133514404,0.0,0.0,0.0,0.0,0.0,0.0,False,9996.997,0.2826072037995867,9999.014815397397
2025-04-07,2025-04-08,7.139999866485596,7.110000133514404,0.0,6.539999961853027,0.0,0.0,0.0,0.0,0.0,0.0,False,9996.997,0.2826072037995867,9999.006337256747
2025-04-08,2025-04-09,7.110000133514404,6.539999961853027,0.0,7.375,0.0,0.0,0.0,0.0,0.0,0.0,False,9996.997,0.2826072037995867,9998.845251102068
2025-04-09,2025-04-10,6.539999961853027,7.375,0.0,6.789999961853027,0.0,0.0,0.0,0.0,0.0,0.0,False,9996.997,0.2826072037995867,9999.081228128021
2025-04-10,2025-04-11,7.375,6.789999961853027,0.0,7.059999942779541,0.0,0.0,0.0,0.0,0.0,0.0,False,9996.997,0.2826072037995867,9998.915902903018
2025-04-11,2025-04-14,6.789999961853027,7.059999942779541,0.0,7.010000228881836,0.0,0.0,0.0,0.0,0.0,0.0,False,9996.997,0.2826072037995867,9998.992206842653
2025-04-14,2025-04-15,7.059999942779541,7.010000228881836,0.0,6.550000190734863,0.0,0.0,0.0,0.0,0.0,0.0,False,9996.997,0.2826072037995867,9998.978076563319
2025-04-15,2025-04-16,7.010000228881836,6.550000190734863,0.0,6.360000133514404,0.0,0.0,0.0,0.0,0.0,0.0,False,9996.997,0.2826072037995867,9998.84807723879
2025-04-16,2025-04-17,6.550000190734863,6.360000133514404,0.0,6.460000038146973,0.0,0.0,0.0,0.0,0.0,0.0,False,9996.997,0.2826072037995867,9998.794381853897
2025-04-17,2025-04-21,6.360000133514404,6.460000038146973,0.0,6.289999961853027,0.0,0.0,0.0,0.0,0.0,0.0,False,9996.997,0.2826072037995867,9998.822642547326
2025-04-21,2025-04-22,6.460000038146973,6.289999961853027,0.0,7.119999885559082,0.0,0.0,0.0,0.0,0.0,0.0,False,9996.997,0.2826072037995867,9998.774599301118
2025-04-22,2025-04-23,6.289999961853027,7.119999885559082,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,False,9996.997,0.2826072037995867,9999.00916325871
2025-04-23,2025-04-24,7.119999885559082,7.5,0.0,7.789999961853027,0.0,0.0,0.0,0.0,0.0,0.0,False,9996.997,0.2826072037995867,9999.116554028496
2025-04-24,2025-04-25,7.5,7.789999961853027,0.0,7.769999980926514,0.0,0.0,0.0,0.0,0.0,0.0,False,9996.997,0.2826072037995867,9999.198510106817
2025-04-25,2025-04-28,7.789999961853027,7.769999980926514,0.0,7.630000114440918,0.0,0.0,0.0,0.0,0.0,0.0,False,9996.997,0.2826072037995867,9999.192857968132
2025-04-28,2025-04-29,7.769999980926514,7.630000114440918,0.0,7.420000076293945,0.0,0.0,0.0,0.0,0.0,0.0,False,9996.997,0.2826072037995867,9999.153292997333
2025-04-29,2025-04-30,7.630000114440918,7.420000076293945,0.0,7.239999771118164,0.0,0.0,0.0,0.0,0.0,0.0,False,9996.997,0.2826072037995867,9999.093945473753
2025-04-30,2025-05-01,7.420000076293945,7.239999771118164,0.0,7.769999980926514,0.0,0.0,0.0,0.0,0.0,0.0,False,9996.997,0.2826072037995867,9999.043076090824
2025-05-01,2025-05-02,7.239999771118164,7.769999980926514,0.0,8.390000343322754,0.0,0.0,0.0,0.0,0.0,0.0,False,9996.997,0.2826072037995867,9999.192857968132
2025-05-02,2025-05-05,7.769999980926514,8.390000343322754,0.0,7.900000095367432,0.0,0.0,0.0,0.0,0.0,0.0,False,9996.997,0.2826072037995867,9999.368074536904
2025-05-05,2025-05-06,8.390000343322754,7.900000095367432,0.0,7.860000133514404,0.0,0.0,0.0,0.0,0.0,0.0,False,9996.997,0.2826072037995867,9999.229596936968
2025-05-06,2025-05-07,7.900000095367432,7.860000133514404,0.0,7.840000152587891,0.0,0.0,0.0,0.0,0.0,0.0,False,9996.997,0.2826072037995867,9999.218292659596
2025-05-07,2025-05-08,7.860000133514404,7.840000152587891,0.0,8.4399995803833,0.0,0.0,0.0,0.0,0.0,0.0,False,9996.997,0.2826072037995867,9999.212640520911
2025-05-08,2025-05-09,7.840000152587891,8.4399995803833,0.0,8.479999542236328,0.0,0.0,0.0,0.0,0.0,0.0,False,9996.997,0.2826072037995867,9999.382204681482
2025-05-09,2025-05-12,8.4399995803833,8.479999542236328,0.0,8.699999809265137,0.0,0.0,0.0,0.0,0.0,0.0,False,9996.997,0.2826072037995867,9999.393508958852
2025-05-12,2025-05-13,8.479999542236328,8.699999809265137,0.0,9.0600004196167,0.0,0.0,0.0,0.0,0.0,0.0,False,9996.997,0.2826072037995867,9999.455682619153
2025-05-13,2025-05-14,8.699999809265137,9.0600004196167,0.0,8.90999984741211,0.0,0.0,0.0,0.0,0.0,0.0,False,9996.997,0.2826072037995867,9999.55742138501
2025-05-14,2025-05-15,9.0600004196167,8.90999984741211,0.0,8.699999809265137,0.0,0.0,0.0,0.0,0.0,0.0,False,9996.997,0.2826072037995867,9999.515030142731
2025-05-15,2025-05-16,8.90999984741211,8.699999809265137,0.0,9.149999618530273,0.0,0.0,0.0,0.0,0.0,0.0,False,9996.997,0.2826072037995867,9999.455682619153
2025-05-16,2025-05-19,8.699999809265137,9.149999618530273,0.0,8.970000267028809,0.0,0.0,0.0,0.0,0.0,0.0,False,9996.997,0.2826072037995867,9999.582855806959
2025-05-19,2025-05-20,9.149999618530273,8.970000267028809,0.0,8.930000305175781,0.0,0.0,0.0,0.0,0.0,0.0,False,9996.997,0.2826072037995867,9999.531986693546
2025-05-20,2025-05-21,8.970000267028809,8.930000305175781,0.0,8.84000015258789,0.0,0.0,0.0,0.0,0.0,0.0,False,9996.997,0.2826072037995867,9999.520682416174
2025-05-21,2025-05-22,8.930000305175781,8.84000015258789,0.0,8.9399995803833,0.0,0.0,0.0,0.0,0.0,0.0,False,9996.997,0.2826072037995867,9999.49524772471
2025-05-22,2025-05-23,8.84000015258789,8.9399995803833,0.0,8.550000190734863,0.0,0.0,0.0,0.0,0.0,0.0,False,9996.997,0.2826072037995867,9999.52350828338
2025-05-23,2025-05-27,8.9399995803833,8.550000190734863,0.0,9.140000343322754,0.0,0.0,0.0,0.0,0.0,0.0,False,9996.997,0.2826072037995867,9999.41329164639
2025-05-27,2025-05-28,8.550000190734863,9.140000343322754,0.0,8.380000114440918,0.0,0.0,0.0,0.0,0.0,0.0,False,9996.997,0.2826072037995867,9999.580029939752
2025-05-28,2025-05-29,9.140000343322754,8.380000114440918,0.0,8.180000305175781,0.0,0.0,0.0,0.0,0.0,0.0,False,9996.997,0.2826072037995867,9999.365248400181
2025-05-29,2025-05-30,8.380000114440918,8.180000305175781,0.0,8.069999694824219,0.0,0.0,0.0,0.0,0.0,0.0,False,9996.997,0.2826072037995867,9999.308727013326
2025-05-30,2025-06-02,8.180000305175781,8.069999694824219,0.0,8.479999542236328,0.0,0.0,0.0,0.0,0.0,0.0,False,9996.997,0.2826072037995867,9999.277640048416
2025-06-02,2025-06-03,8.069999694824219,8.479999542236328,0.0,9.029999732971191,0.0,0.0,0.0,0.0,0.0,0.0,False,9996.997,0.2826072037995867,9999.393508958852
2025-06-03,2025-06-04,8.479999542236328,9.029999732971191,0.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,False,9996.997,0.2826072037995867,9999.548942974845
2025-06-04,2025-06-05,9.029999732971191,9.5,0.0,8.989999771118164,0.0,0.0,0.0,0.0,0.0,0.0,False,9996.997,0.2826072037995867,9999.681768436096
2025-06-05,2025-06-06,9.5,8.989999771118164,0.0,9.850000381469727,0.0,0.0,0.0,0.0,0.0,0.0,False,9996.997,0.2826072037995867,9999.537638697475
2025-06-06,2025-06-09,8.989999771118164,9.850000381469727,0.0,10.119999885559082,0.0,0.0,0.0,0.0,0.0,0.0,False,9996.997,0.2826072037995867,9999.780681065231
2025-06-09,2025-06-10,9.850000381469727,10.119999885559082,0.0,10.449999809265137,0.0,0.0,0.0,0.0,0.0,0.0,False,9996.997,0.2826072037995867,9999.85698487011
2025-06-10,2025-06-11,10.119999885559082,10.449999809265137,0.0,10.550000190734863,0.0,0.0,0.0,0.0,0.0,0.0,False,9996.997,0.2826072037995867,9999.950245225802
2025-06-11,2025-06-12,10.449999809265137,10.550000190734863,0.0,10.210000038146973,0.0,0.0,0.0,0.0,0.0,0.0,False,9996.997,0.2826072037995867,9999.978506053989
2025-06-12,2025-06-13,10.550000190734863,10.210000038146973,0.0,9.720000267028809,0.0,0.0,0.0,0.0,0.0,0.0,False,9996.997,0.2826072037995867,9999.882419561574
2025-06-13,2025-06-16,10.210000038146973,9.720000267028809,0.0,10.170000076293945,0.0,0.0,0.0,0.0,0.0,0.0,False,9996.997,0.2826072037995867,9999.743942096396
2025-06-16,2025-06-17,9.720000267028809,10.170000076293945,0.0,9.65999984741211,0.0,0.0,0.0,0.0,0.0,0.0,False,9996.997,0.2826072037995867,9999.871115284202
2025-06-17,2025-06-18,10.170000076293945,9.65999984741211,0.0,9.9399995803833,0.0,0.0,0.0,0.0,0.0,0.0,False,9996.997,0.2826072037995867,9999.726985545582
2025-06-18,2025-06-20,9.65999984741211,9.9399995803833,0.0,9.5600004196167,0.0,0.0,0.0,0.0,0.0,0.0,False,9996.997,0.2826072037995867,9999.806115487181
2025-06-20,2025-06-23,9.9399995803833,9.5600004196167,0.0,9.270000457763672,0.0,0.0,0.0,0.0,0.0,0.0,False,9996.997,0.2826072037995867,9999.69872498691
2025-06-23,2025-06-24,9.5600004196167,9.270000457763672,0.0,10.020000457763672,0.0,0.0,0.0,0.0,0.0,0.0,False,9996.997,0.2826072037995867,9999.616768908589
2025-06-24,2025-06-25,9.270000457763672,10.020000457763672,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,False,9996.997,0.2826072037995867,9999.82872431144
2025-06-25,2025-06-26,10.020000457763672,10.0,0.0,10.510000228881836,0.0,0.0,0.0,0.0,0.0,0.0,False,9996.997,0.2826072037995867,9999.823072037996
2025-06-26,2025-06-27,10.0,10.510000228881836,0.0,10.550000190734863,0.0,0.0,0.0,0.0,0.0,0.0,False,9996.997,0.2826072037995867,9999.967201776617
2025-06-27,2025-06-30,10.510000228881836,10.550000190734863,0.0,11.300000190734863,0.0,0.0,0.0,0.0,0.0,0.0,False,9996.997,0.2826072037995867,9999.978506053989
2025-06-30,2025-07-01,10.550000190734863,11.300000190734863,0.0,11.270000457763672,0.0,0.0,0.0,0.0,0.0,0.0,False,9996.997,0.2826072037995867,10000.190461456838
2025-07-01,2025-07-02,11.300000190734863,11.270000457763672,0.0,12.199999809265137,0.0,0.0,0.0,0.0,0.0,0.0,False,9996.997,0.2826072037995867,10000.181983316188
2025-07-02,2025-07-03,11.270000457763672,12.199999809265137,0.0,12.170000076293945,0.0,0.0,0.0,0.08221037336507056,1.0,0.001,False,9997.996,0.20039683043451614,10000.440841293077
2025-07-03,2025-07-07,12.199999809265137,12.170000076293945,0.0,11.550000190734863,0.0,0.0,0.0,0.0,0.0,0.0,False,9997.996,0.20039683043451614,10000.434829441676
2025-07-07,2025-07-08,12.170000076293945,11.550000190734863,0.0,11.569999694824219,0.0,0.0,0.0,0.0,0.0,0.0,False,9997.996,0.20039683043451614,10000.31058342974
2025-07-08,2025-07-09,11.550000190734863,11.569999694824219,0.0,12.239999771118164,0.0,0.0,0.0,0.0,0.0,0.0,False,9997.996,0.20039683043451614,10000.31459126697
2025-07-09,2025-07-10,11.569999694824219,12.239999771118164,0.0,12.59000015258789,0.0,0.0,0.0,0.0,0.0,0.0,False,9997.996,0.20039683043451614,10000.44885715865
2025-07-10,2025-07-11,12.239999771118164,12.59000015258789,0.0,12.420000076293945,0.0,0.0,0.0,0.0,0.0,0.0,False,9997.996,0.20039683043451614,10000.518996125747
2025-07-11,2025-07-14,12.59000015258789,12.420000076293945,0.0,12.510000228881836,0.0,0.0,0.0,0.0,0.0,0.0,False,9997.996,0.20039683043451614,10000.484928649284
2025-07-14,2025-07-15,12.420000076293945,12.510000228881836,0.0,12.100000381469727,0.0,0.0,0.0,0.0,0.0,0.0,False,9997.996,0.20039683043451614,10000.502964394602
